GeneID	Base mean	log2(FC)	StdErr	Wald-Stats	P-value	P-adj	Chromosome	Start	End	Strand	Feature	Gene symbol
FBtr0309737_df_nrg	0	NA	NA	NA	NA	NA	chr2R	15945886	15945907	+	miRNA	NA
FBti0063040	1.24628133743882	-0.0154841059211875	0.112210787864206	-0.137991241447533	0.890247339638513	NA	chr2R	5464255	5465801	-	transposable_element	NA
FBgn0266631	0	NA	NA	NA	NA	NA	chr2R	9868218	9869159	+	ncRNA	lncRNA:CR45138
FBgn0034957	1.70357519965664	-0.0761089801408161	0.120866905770884	-0.629692467556742	0.528895811728394	NA	chr2R	24017420	24019896	+	protein_coding	Rsph4a
FBgn0019928	4.53794152816027	0.0806396929908921	0.186517516876771	0.432343805242536	0.665491553929549	NA	chr2R	13434206	13435045	+	protein_coding	Ser8
FBti0063751	0	NA	NA	NA	NA	NA	chr2R	5649439	5649513	+	transposable_element	NA
FBgn0265107	0.325775803673355	0.0344240897232921	0.057489360626626	0.598790617047647	0.5493125201084	NA	chr2R	7533189	7533497	-	ncRNA	lncRNA:CR44209
FBgn0034883	2.380118872633	-0.0137232994138043	0.143525862253287	-0.0956155162446342	0.92382594148304	NA	chr2R	23603721	23616754	-	protein_coding	Eglp2
FBgn0266867	0	NA	NA	NA	NA	NA	chr2R	22596485	22597125	-	ncRNA	lncRNA:CR45328
FBgn0034846	0.629105001537026	-0.0290622548752173	0.0821466553806872	-0.353785004885906	0.723500012027992	NA	chr2R	23346634	23347768	+	protein_coding	CG9863
FBgn0034899	0.22140387132279	0.0136299582715578	0.0574180395347468	0.237381115447342	0.812361138785353	NA	chr2R	23747559	23748477	+	protein_coding	CG13560
FBti0063095	2.14838896011521	0.069762232570044	0.132170562345985	0.527819745424296	0.597624451079894	NA	chr2R	5598152	5600365	-	transposable_element	NA
FBgn0022700	1.58914670596496	-0.100634198028809	0.128490118328332	-0.783205738605188	0.433506305552553	NA	chr2R	21065378	21067087	-	protein_coding	Cht4
FBgn0011894	0	NA	NA	NA	NA	NA	chr2R	6948283	6948356	-	tRNA	tRNA:Lys-CTT-1-8
FBgn0264956	0.0749188935517645	0.0141668362485958	0.0569664140142544	0.248687520423015	0.803602502892521	NA	chr2R	5884893	5886495	+	ncRNA	lncRNA:CR44125
FBgn0264715	0.0715660842192608	-0.0109599299201064	0.0569664140142544	-0.192392835493629	0.847434504021815	NA	chr2R	21762994	21763994	-	ncRNA	lncRNA:CR43983
FBti0063696	4.8995494453271	-0.0425158463879189	0.185149737150634	-0.229629526037776	0.818379661423591	NA	chr2R	5778967	5779020	-	transposable_element	NA
FBti0063861	2.72620560528474	-0.04131150896623	0.143564089633801	-0.28775656274216	0.773533089469919	NA	chr2R	5987276	5987651	-	transposable_element	NA
FBgn0265347	0	NA	NA	NA	NA	NA	chr2R	10786194	10786493	-	ncRNA	lncRNA:CR44301
FBgn0283480	0.289617146209547	-0.0105470176521166	0.0575703472226346	-0.183202258817885	0.854639322083302	NA	chr2R	22206004	22207987	-	protein_coding	Alp2
FBti0063151	0	NA	NA	NA	NA	NA	chr2R	4833570	4836717	+	transposable_element	NA
FBti0061458	0.222223145792538	-0.0110017655862474	0.0569664140142544	-0.193127227272801	0.846859329761573	NA	chr2R	25210963	25211295	-	transposable_element	NA
FBti0060601	0	NA	NA	NA	NA	NA	chr2R	5132415	5132472	+	transposable_element	NA
FBti0062332	3.61262095553264	-0.158080651727648	0.161931881554242	-0.976216975992439	0.328956952441064	NA	chr2R	5516941	5518716	+	transposable_element	NA
FBgn0033516	0.0749188935517645	0.0141668362485958	0.0569664140142544	0.248687520423015	0.803602502892521	NA	chr2R	10406974	10407445	-	protein_coding	CG12898
FBgn0259708	0	NA	NA	NA	NA	NA	chr2R	21664125	21666108	+	protein_coding	CG42362
FBti0063235	0	NA	NA	NA	NA	NA	chr2R	4763976	4764114	+	transposable_element	NA
FBti0062308	0.325775803673355	0.0344240897232921	0.057489360626626	0.598790617047647	0.5493125201084	NA	chr2R	5473821	5474186	-	transposable_element	NA
FBgn0263479	0.371241658426319	0.0266338985185151	0.0577577038011406	0.461131533383243	0.644704239322146	NA	chr2R	5765179	5765319	+	snoRNA	scaRNA:PsiU2-35.45
FBti0059971	0	NA	NA	NA	NA	NA	chr2R	4900145	4900217	+	transposable_element	NA
FBgn0034428	0.524432254862352	0.0494829847556487	0.0598321405675203	0.827030159481047	0.408219967421446	NA	chr2R	19287982	19288995	+	protein_coding	AANATL6
FBgn0050100	0	NA	NA	NA	NA	NA	chr2R	16291452	16292269	+	protein_coding	CG30100
FBti0063988	0	NA	NA	NA	NA	NA	chr2R	4975302	4975622	+	transposable_element	NA
FBgn0033072	3.9422092412358	0.252632805028017	0.178111459697958	1.41839725223987	0.156074817396545	NA	chr2R	6207218	6209468	-	protein_coding	CG17994
FBgn0265655	0	NA	NA	NA	NA	NA	chr2R	14476390	14477895	+	ncRNA	lncRNA:CR44462
FBti0062373	0	NA	NA	NA	NA	NA	chr2R	5600513	5600885	+	transposable_element	NA
FBti0063743	0.439310096233676	-0.0246269455909974	0.061050173469822	-0.403388625966327	0.686662352773834	NA	chr2R	5647013	5647167	+	transposable_element	NA
FBgn0008636	7.65464242743038	0.0102098241735834	0.0852455610566193	0.119769569782081	0.904665688180006	NA	chr2R	20954667	20960909	-	protein_coding	hbn
FBti0061121	0	NA	NA	NA	NA	NA	chr2R	5063228	5063483	+	transposable_element	NA
FBgn0033856	1.4033421214885	0.0718685711353835	0.0984962082658953	0.729658251832099	0.465599105871959	NA	chr2R	13558544	13560768	+	protein_coding	CG13334
FBti0064125	0	NA	NA	NA	NA	NA	chr2R	5026417	5026766	+	transposable_element	NA
FBgn0266635	0.356590199089199	9.92811062375206e-05	0.0574736628481323	0.00172741915718613	0.998621719609906	NA	chr2R	13168499	13170745	-	ncRNA	asRNA:CR45142
FBti0061436	0	NA	NA	NA	NA	NA	chr2R	5614343	5614654	-	transposable_element	NA
FBgn0259186	0.289617146209547	-0.0105470176521166	0.0575703472226346	-0.183202258817885	0.854639322083302	NA	chr2R	24517823	24519152	+	pseudogene	Ir60c
FBti0061875	0.325775803673355	0.0344240897232921	0.057489360626626	0.598790617047647	0.5493125201084	NA	chr2R	4690815	4691025	-	transposable_element	NA
FBgn0033067	0.149837787103529	0.0244994239864302	0.057218808316732	0.428170818427654	0.668526760305556	NA	chr2R	6180925	6181626	-	protein_coding	CG11211
FBti0019904	0	NA	NA	NA	NA	NA	chr2R	5309165	5310613	-	transposable_element	NA
FBti0062530	0	NA	NA	NA	NA	NA	chr2R	5529610	5529959	+	transposable_element	NA
FBti0062607	1.0978681365695	-0.0627009886067815	0.10938059167617	-0.573236875445074	0.56648431963475	NA	chr2R	4696530	4697592	+	transposable_element	NA
FBti0064275	0.752470017972515	-0.00420424435106002	0.0833980858495624	-0.0504117607524452	0.959794264578501	NA	chr2R	6031341	6031708	+	transposable_element	NA
FBgn0050075	0.0749188935517645	0.0141668362485958	0.0569664140142544	0.248687520423015	0.803602502892521	NA	chr2R	14375920	14376677	+	protein_coding	CG30075
FBgn0285969	0	NA	NA	NA	NA	NA	chr2R	8230531	8231065	-	ncRNA	sisRNA:4
FBgn0265305	0	NA	NA	NA	NA	NA	chr2R	8768295	8768795	-	ncRNA	lncRNA:CR44278
FBgn0266636	0	NA	NA	NA	NA	NA	chr2R	15676440	15676845	+	ncRNA	asRNA:CR45143
FBti0064008	0	NA	NA	NA	NA	NA	chr2R	4996173	4996310	-	transposable_element	NA
FBti0019886	0	NA	NA	NA	NA	NA	chr2R	4959565	4959860	+	transposable_element	NA
FBgn0050121	0.296322764874554	0.0212114839053731	0.0575835039316974	0.368360423681982	0.712604503280374	NA	chr2R	18739130	18741658	-	ncRNA	lncRNA:CR30121
FBgn0034197	1.7158398278668	0.0393151238824411	0.128609507521627	0.305693759661041	0.759837825081258	NA	chr2R	17128479	17130334	+	protein_coding	Cda9
FBgn0033817	0.430544981091816	0.00393671694144392	0.0604130896841017	0.0651633108326175	0.948043972729957	NA	chr2R	13239728	13241013	+	protein_coding	GstE14
FBgn0034769	0.289617146209547	-0.0105470176521166	0.0575703472226346	-0.183202258817885	0.854639322083302	NA	chr2R	22705871	22706678	-	protein_coding	Obp58c
FBgn0265537	0.292969955542051	0.00541111784924665	0.057578945270099	0.0939773700935897	0.925127133213762	NA	chr2R	17185095	17185595	+	ncRNA	lncRNA:CR44387
FBgn0265154	0	NA	NA	NA	NA	NA	chr2R	24521368	24521829	+	pseudogene	Ir60f
FBgn0034580	4.76937730715458	0.00457473517927006	0.188671340554041	0.0242471122844422	0.980655498993845	NA	chr2R	21061645	21063212	+	protein_coding	Cht8
FBgn0082950	0	NA	NA	NA	NA	NA	chr2R	14622801	14622877	+	snoRNA	snoRNA:Me18S-G1952
FBti0060123	0	NA	NA	NA	NA	NA	chr2R	5081482	5081854	-	transposable_element	NA
FBgn0284250	1.80152798771702	0.0312049651560199	0.127256835078349	0.245212488089992	0.806291907425809	NA	chr2R	14435898	14465881	+	protein_coding	Oaz
FBti0062421	2.79378825157732	0.0505790386489783	0.157434959361036	0.321269423603613	0.748006225643224	NA	chr2R	5480643	5482708	-	transposable_element	NA
FBti0060889	0	NA	NA	NA	NA	NA	chr2R	4715382	4715516	-	transposable_element	NA
FBgn0053463	0	NA	NA	NA	NA	NA	chr2R	15895828	15896563	-	protein_coding	CG33463
FBgn0265044	6.01477397239046	0.151674867487494	0.189702142908575	0.799542193683033	0.423976090981488	NA	chr2R	6216196	6218619	-	ncRNA	lncRNA:CR44161
FBti0018865	0	NA	NA	NA	NA	NA	chr2R	10979708	10980121	+	transposable_element	NA
FBgn0034834	0.465555162779373	0.00661788248312922	0.0679101641615483	0.0974505446251941	0.922368606894416	NA	chr2R	23210129	23211539	-	protein_coding	LS2
FBti0018873	0	NA	NA	NA	NA	NA	chr2R	24177290	24184718	-	transposable_element	NA
FBti0060539	0	NA	NA	NA	NA	NA	chr2R	5242259	5242338	+	transposable_element	NA
FBti0019915	0	NA	NA	NA	NA	NA	chr2R	5387664	5394281	+	transposable_element	NA
FBti0061460	0	NA	NA	NA	NA	NA	chr2R	5511672	5513982	-	transposable_element	NA
FBgn0266862	0.0749188935517645	0.0141668362485958	0.0569664140142544	0.248687520423015	0.803602502892521	NA	chr2R	17189304	17189945	+	ncRNA	lncRNA:CR45323
FBgn0011915	0	NA	NA	NA	NA	NA	chr2R	11652648	11652721	+	tRNA	tRNA:Met-CAT-1-1
FBti0060342	0	NA	NA	NA	NA	NA	chr2R	6526306	6526541	+	transposable_element	NA
FBti0063772	0	NA	NA	NA	NA	NA	chr2R	15693105	15693334	+	transposable_element	NA
FBgn0034157	2.24757347292223	0.0345467361848446	0.141097445539241	0.244843101537489	0.806577919204836	NA	chr2R	16779904	16783171	+	protein_coding	resilin
FBgn0266815	0.146484977771025	0.00333264941509457	0.0572089999738479	0.0582539358600576	0.953546359023968	NA	chr2R	14433429	14433895	-	ncRNA	lncRNA:CR45277
FBgn0259728	1.2922018097567	0.130835505638249	0.113931296130514	1.14837195820514	0.250815044788652	NA	chr2R	9166565	9167508	-	protein_coding	CG42382
FBgn0265142	0	NA	NA	NA	NA	NA	chr2R	19652294	19652826	+	pseudogene	Ir56e
FBgn0050181	4.59704272171716	-0.0220497924354972	0.186630305900068	-0.118146901861179	0.905951261352675	NA	chr2R	23538630	23540773	-	protein_coding	ppk3
FBti0063153	0	NA	NA	NA	NA	NA	chr2R	4802544	4802879	+	transposable_element	NA
FBti0061463	0.0715660842192608	-0.0109599299201064	0.0569664140142544	-0.192392835493629	0.847434504021815	NA	chr2R	5648154	5648401	+	transposable_element	NA
FBti0018994	0.332506126204515	0.00361424714076863	0.0573339124958511	0.0630385575209118	0.949735800900828	NA	chr2R	22349754	22351469	-	transposable_element	NA
FBgn0011987	0.953828760177916	0.0229221932422837	0.0833644002174468	0.274963811680929	0.783344041128817	NA	chr2R	11357563	11357650	-	tRNA	tRNA:SeC-TCA-1-1
FBgn0263771	0.22140387132279	0.0136299582715578	0.0574180395347468	0.237381115447342	0.812361138785353	NA	chr2R	18402473	18402749	+	pseudogene	CR43688
FBgn0028371	2.59330460557326	0.00224434568250585	0.144954527223343	0.0154831016698624	0.987646765792385	NA	chr2R	22717320	22740459	-	protein_coding	jbug
FBti0063009	0	NA	NA	NA	NA	NA	chr2R	11994635	11994728	+	transposable_element	NA
FBgn0034441	0.558503028866913	-0.0039423607777657	0.0738341759950665	-0.0533947961717501	0.957417351353511	NA	chr2R	19385922	19389318	+	protein_coding	CG10081
FBti0060263	0	NA	NA	NA	NA	NA	chr2R	6382326	6383236	-	transposable_element	NA
FBgn0053441	0	NA	NA	NA	NA	NA	chr2R	19733670	19733805	-	rRNA	5SrRNA:CR33441
FBgn0034642	0.933399392814341	-0.0345021509197443	0.0916520634478807	-0.376447071913056	0.706584556854654	NA	chr2R	21632006	21634362	+	protein_coding	CG15674
FBgn0265591	0.0749188935517645	0.0141668362485958	0.0569664140142544	0.248687520423015	0.803602502892521	NA	chr2R	17954544	17955295	+	ncRNA	lncRNA:CR44418
FBgn0085264	0	NA	NA	NA	NA	NA	chr2R	13209808	13212237	-	protein_coding	CG34235
FBgn0263378	0	NA	NA	NA	NA	NA	chr2R	19399768	19401335	+	ncRNA	asRNA:CR43430
FBgn0025709	3.32355883089969	0.195032164000208	0.161147052717371	1.2102744711209	0.226173590232839	NA	chr2R	9078720	9082374	+	protein_coding	CNT2
FBti0062324	0	NA	NA	NA	NA	NA	chr2R	5504508	5504555	-	transposable_element	NA
FBgn0034850	6.41477209079611	-0.115314321017752	0.199743062460868	-0.577313272346287	0.563727849389519	NA	chr2R	23357659	23358508	+	protein_coding	CG9875
FBgn0265666	0.218051061990286	-0.00449999630357834	0.0574090942994831	-0.0783847290832257	0.937522020579798	NA	chr2R	19603294	19603895	+	ncRNA	lncRNA:CR44473
FBti0060013	0	NA	NA	NA	NA	NA	chr2R	5017711	5018083	-	transposable_element	NA
FBgn0041234	3.50454433585367	0.0916287874442171	0.171873463325	0.533117711551282	0.593952099301939	NA	chr2R	23542509	23543885	+	protein_coding	Gr59f
FBgn0050049	3.85872005142887	0.109842878747365	0.17342018120348	0.633391557920715	0.526477976540075	NA	chr2R	12355670	12359087	+	protein_coding	CG30049
FBti0062369	0	NA	NA	NA	NA	NA	chr2R	5564312	5564391	+	transposable_element	NA
FBti0061788	0	NA	NA	NA	NA	NA	chr2R	4587215	4588040	+	transposable_element	NA
FBgn0034274	0.61621222435265	-0.00106402159779223	0.0805859632744325	-0.0132035599570702	0.989465389453633	NA	chr2R	17748934	17750136	+	protein_coding	CG10931
FBgn0050101	1.15750447328904	-0.0585830030077729	0.0951018326840126	-0.616002881904727	0.537892617746535	NA	chr2R	17408257	17410204	-	protein_coding	Vajk4
FBti0019043	0.438490821763928	0.00043523141320404	0.0667893828990872	0.00651647603724136	0.994800641177063	NA	chr2R	20069298	20071871	-	transposable_element	NA
FBti0019040	0	NA	NA	NA	NA	NA	chr2R	6952218	6959743	+	transposable_element	NA
FBti0061603	0	NA	NA	NA	NA	NA	chr2R	8477109	8477350	-	transposable_element	NA
FBgn0005778	0.480231325982645	-0.0320136413778544	0.0694729260970963	-0.46080744221298	0.644936761840966	NA	chr2R	22041666	22042945	-	protein_coding	PpD5
FBgn0050288	1.01313208284341	-0.000785812755954719	0.0964951123341056	-0.0081435498332176	0.9935024591347	NA	chr2R	21519242	21520393	-	protein_coding	CG30288
FBti0018909	1.82193130365553	0.0796008514754543	0.132117515999763	0.6025003639608	0.546841120989945	NA	chr2R	5141898	5142387	-	transposable_element	NA
FBti0063189	0	NA	NA	NA	NA	NA	chr2R	5730630	5730957	-	transposable_element	NA
FBgn0050025	0.0749188935517645	0.0141668362485958	0.0569664140142544	0.248687520423015	0.803602502892521	NA	chr2R	11353563	11354373	-	protein_coding	CG30025
FBti0061345	0	NA	NA	NA	NA	NA	chr2R	4589253	4590005	+	transposable_element	NA
FBti0019946	0	NA	NA	NA	NA	NA	chr2R	6271413	6271821	+	transposable_element	NA
FBti0062302	0.0715660842192608	-0.0109599299201064	0.0569664140142544	-0.192392835493629	0.847434504021815	NA	chr2R	10801961	10802093	-	transposable_element	NA
FBti0062327	1.21869961814224	-0.10245180541	0.110597497402228	-0.926348315436072	0.35426499457993	NA	chr2R	5509423	5509685	+	transposable_element	NA
FBti0063844	0	NA	NA	NA	NA	NA	chr2R	5949657	5949864	+	transposable_element	NA
FBgn0003114	0.846735115989955	-0.0189951372437086	0.0938002836832812	-0.202506181194996	0.839521026622086	NA	chr2R	20262957	20263684	-	protein_coding	plu
FBgn0082934	0	NA	NA	NA	NA	NA	chr2R	24185086	24185169	+	snoRNA	snoRNA:Me28S-G1083b
FBti0060533	0.146484977771025	0.00333264941509457	0.0572089999738479	0.0582539358600576	0.953546359023968	NA	chr2R	5222897	5223226	-	transposable_element	NA
FBgn0050259	0.865285748455345	0.0591582342277749	0.0914869629344078	0.646630211893565	0.517871299936804	NA	chr2R	22701344	22704447	-	protein_coding	CG30259
FBgn0266379	0.293789230011799	-0.0196144119123272	0.0572433726416135	-0.342649480755233	0.731862172749795	NA	chr2R	15987445	15988086	+	ncRNA	lncRNA:CR45021
FBti0063203	0	NA	NA	NA	NA	NA	chr2R	5733448	5733883	+	transposable_element	NA
FBti0060314	0	NA	NA	NA	NA	NA	chr2R	20538363	20538405	-	transposable_element	NA
FBti0060875	3.33108277872218	-0.0653899281988702	0.161451232503814	-0.4050134965512	0.685467590204503	NA	chr2R	4848480	4853027	-	transposable_element	NA
FBgn0265302	0	NA	NA	NA	NA	NA	chr2R	8229295	8230796	+	ncRNA	asRNA:CR44275
FBti0061790	0.341271241346375	-0.0216101133369784	0.0573291206964437	-0.37694827819536	0.706212042405536	NA	chr2R	4537890	4538123	-	transposable_element	NA
FBgn0266625	6.33274543239372	-0.0843255265753549	0.19160964259785	-0.440090203353372	0.659871777056213	NA	chr2R	9284844	9285594	+	ncRNA	asRNA:CR45132
FBti0063041	0	NA	NA	NA	NA	NA	chr2R	5464040	5464197	+	transposable_element	NA
FBtr0304274_df_nrg	0	NA	NA	NA	NA	NA	chr2R	13329419	13329441	-	miRNA	NA
FBgn0265301	2.53352421656622	0.00401050023928162	0.146232471058492	0.0274255109706616	0.978120351086629	NA	chr2R	8943494	8944295	+	ncRNA	lncRNA:CR44274
FBgn0033733	4.70524071110636	0.384990933944737	0.18110079274002	2.12583792770809	0.0335167567771993	NA	chr2R	12420474	12422535	-	protein_coding	CG8834
FBgn0262204	2.96497731564726	-0.102403024574291	0.147918195977909	-0.692294980325376	0.488752101780766	NA	chr2R	2552169	2552282	-	pre_miRNA	mir-2279
FBti0059811	0.723514936633866	0.0142783798052808	0.0851109222800133	0.167762014824669	0.866770506683113	NA	chr2R	6243269	6243442	+	transposable_element	NA
FBti0062487	0.22140387132279	0.0136299582715578	0.0574180395347468	0.237381115447342	0.812361138785353	NA	chr2R	4822847	4822959	-	transposable_element	NA
FBti0062449	2.35358981133244	-0.177739621167376	0.142426159885402	-1.24794224116124	0.212052209926413	NA	chr2R	4748501	4748577	+	transposable_element	NA
FBgn0034168	0.143132168438522	-0.0181871659611848	0.0571925175763806	-0.317999044838266	0.750485661442452	NA	chr2R	16945554	16947231	+	protein_coding	CG15614
FBti0062422	0.193966989105602	0.00107653651573765	0.0572682582579201	0.018798136148811	0.985002140698925	NA	chr2R	4719607	4719661	-	transposable_element	NA
FBti0063103	0	NA	NA	NA	NA	NA	chr2R	24919231	24919276	+	transposable_element	NA
FBgn0265937	0.689347731885519	0.0345384036431436	0.084022580305936	0.411060973340562	0.681027825812724	NA	chr2R	21297494	21298495	-	ncRNA	asRNA:CR44724
FBti0063209	0	NA	NA	NA	NA	NA	chr2R	5738261	5738537	-	transposable_element	NA
FBti0060365	0.50183495485312	0.0466558563913297	0.0636926318702466	0.732515756082684	0.463853829382989	NA	chr2R	6481860	6481897	+	transposable_element	NA
FBgn0050391	1.53054940745618	0.0807185004251717	0.110171895067285	0.732659634981091	0.463766048982769	NA	chr2R	21264804	21266342	-	protein_coding	CG30391
FBti0063165	0	NA	NA	NA	NA	NA	chr2R	5705652	5705757	+	transposable_element	NA
FBgn0263976	0	NA	NA	NA	NA	NA	chr2R	16285796	16286254	-	ncRNA	asRNA:CR43728
FBgn0267027	6.33662853608636	0.177267163484874	0.202272994591841	0.87637582981641	0.380825753606393	NA	chr2R	4730480	4731395	+	ncRNA	lncRNA:CR45471
FBgn0050206	0	NA	NA	NA	NA	NA	chr2R	21161062	21161134	-	tRNA	tRNA:Trp-CCA-2-3
FBti0019929	4.73001371670128	-0.240617249403264	0.180833404126517	-1.33060177993951	0.183320076525514	NA	chr2R	5574828	5578281	-	transposable_element	NA
FBti0018989	0.524432254862352	0.0494829847556487	0.0598321405675203	0.827030159481047	0.408219967421446	NA	chr2R	15004800	15005049	-	transposable_element	NA
FBti0018894	2.42714040928252	0.00983679755063028	0.149620823802075	0.0657448428678808	0.947580970173112	NA	chr2R	5521817	5523683	-	transposable_element	NA
FBgn0082963	0.933097496625736	0.0502505044555496	0.0910474503825464	0.551915558803858	0.581006208007642	NA	chr2R	21329697	21329847	+	snoRNA	snoRNA:Psi28S-3378
FBgn0034740	0.931760843874845	0.0424491733650393	0.0967528792951833	0.438738088977498	0.660851324860058	NA	chr2R	22650555	22653595	+	protein_coding	nsr
FBti0062494	0	NA	NA	NA	NA	NA	chr2R	4827763	4827823	-	transposable_element	NA
FBgn0011872	0	NA	NA	NA	NA	NA	chr2R	21182855	21182926	+	tRNA	tRNA:Gly-GCC-1-13
FBti0061209	0.361183230428808	-0.0156832449790147	0.0577427885020571	-0.271605258177927	0.78592555595914	NA	chr2R	4518363	4518661	+	transposable_element	NA
FBgn0033954	0.0749188935517645	0.0141668362485958	0.0569664140142544	0.248687520423015	0.803602502892521	NA	chr2R	14665640	14666817	-	protein_coding	CG12860
FBgn0262843	0.247504100789087	0.00556951528891181	0.0572501782757551	0.097283806909479	0.922501015213695	NA	chr2R	23152747	23153318	+	protein_coding	CG43207
